"year","month","week","date","y1","y2","y3","y4","y5"
2013,4,17,2013-04-23 00:00:00,50044,6601,3792,1323,1492
2013,4,18,2013-04-30 00:00:00,49028,6560,3749,1305,1481
2013,5,19,2013-05-07 00:00:00,48114,6520,3795,1329,1502
2013,5,20,2013-05-14 00:00:00,46697,6502,3820,1313,1541
2013,5,21,2013-05-21 00:00:00,45792,6469,3717,1306,1504
2013,5,22,2013-05-28 00:00:00,44525,6448,3677,1308,1486
2013,6,23,2013-06-04 00:00:00,43154,6388,3655,1271,1446
2013,6,24,2013-06-11 00:00:00,41756,6337,3579,1232,1376
2013,6,25,2013-06-18 00:00:00,39879,6351,3558,1226,1373
2013,6,26,2013-06-25 00:00:00,36698,6321,3491,1183,1307
2013,7,27,2013-07-02 00:00:00,32309,6173,3365,1173,1291
2013,7,28,2013-07-09 00:00:00,29129,6089,3234,1119,1254
2013,7,29,2013-07-16 00:00:00,26595,6005,3151,1092,1245
2013,7,30,2013-07-23 00:00:00,24814,5955,3137,1025,1243
2013,7,31,2013-07-30 00:00:00,23183,5945,3065,1032,1210
2013,8,32,2013-08-06 00:00:00,21559,5814,2996,999,1200
2013,8,33,2013-08-13 00:00:00,20053,5807,2836,972,1164
2013,8,34,2013-08-20 00:00:00,18834,5736,2790,951,1175
2013,8,35,2013-08-27 00:00:00,17535,5670,2768,937,1151
2013,9,36,2013-09-03 00:00:00,16894,5601,2699,917,1151
2013,9,37,2013-09-10 00:00:00,1686,14857,5508,2703,2038
2013,9,38,2013-09-17 00:00:00,2220,14231,5595,2744,2069
2013,9,39,2013-09-24 00:00:00,4067,14203,5552,2716,2080
2013,10,40,2013-10-01 00:00:00,7022,13762,5438,2644,2072
2013,10,41,2013-10-08 00:00:00,10796,13612,5385,2693,2083
2013,10,42,2013-10-15 00:00:00,15695,13443,5372,2744,2124
2013,10,43,2013-10-22 00:00:00,19290,13187,5323,2687,2095
2013,10,44,2013-10-29 00:00:00,22163,13203,5331,2732,2123
2013,11,45,2013-11-05 00:00:00,22844,12933,5222,2713,2086
2013,11,46,2013-11-12 00:00:00,24536,12944,5185,2680,2026
2013,11,47,2013-11-19 00:00:00,27520,12541,5191,2646,2003
2013,11,48,2013-11-26 00:00:00,31356,12251,4898,2595,1976
2013,12,49,2013-12-03 00:00:00,33729,12108,4848,2568,1945
2013,12,50,2013-12-10 00:00:00,35551,11822,4783,2549,1940
2013,12,51,2013-12-17 00:00:00,36358,11619,4698,2494,1906
2013,12,52,2013-12-24 00:00:00,38165,11485,4548,2424,1864
2014,1,1,2014-01-01 00:00:00,39463,11433,4506,2408,1896
2014,1,2,2014-01-08 00:00:00,40593,11468,4490,2439,1909
2014,1,3,2014-01-15 00:00:00,42180,11300,4500,2373,1881
2014,1,4,2014-01-22 00:00:00,43612,11166,4468,2377,1887
2014,1,5,2014-01-29 00:00:00,44567,10981,4402,2420,1854
2014,2,6,2014-02-05 00:00:00,44960,10791,4353,2353,1792
2014,2,7,2014-02-12 00:00:00,45257,10709,4276,2350,1772
2014,2,8,2014-02-19 00:00:00,46635,10578,4243,2349,1771
2014,2,9,2014-02-26 00:00:00,47922,10411,4218,2316,1768
2014,3,10,2014-03-05 00:00:00,47990,10264,4112,2316,1773
2014,3,11,2014-03-12 00:00:00,49437,10168,4113,2349,1781
2014,3,12,2014-03-19 00:00:00,49441,10036,4060,2338,1728
2014,3,13,2014-03-26 00:00:00,48549,9968,4014,2307,1740
2014,4,14,2014-04-02 00:00:00,48517,9877,3983,2300,1769
2014,4,15,2014-04-09 00:00:00,47572,9804,3939,2304,1744
2014,4,16,2014-04-16 00:00:00,46471,9600,3836,2241,1731
2014,4,17,2014-04-23 00:00:00,45842,9518,3835,2262,1768
2014,4,18,2014-04-30 00:00:00,44462,9474,3847,2265,1731
2014,5,19,2014-05-07 00:00:00,43067,9420,3786,2220,1763
2014,5,20,2014-05-14 00:00:00,42205,9285,3757,2237,1732
2014,5,21,2014-05-21 00:00:00,40943,9322,3809,2225,1757
2014,5,22,2014-05-28 00:00:00,39817,9189,3737,2215,1728
2014,6,23,2014-06-04 00:00:00,38251,9148,3692,2184,1747
2014,6,24,2014-06-11 00:00:00,36682,9039,3685,2171,1720
2014,6,25,2014-06-18 00:00:00,34274,8837,3566,2178,1714
2014,6,26,2014-06-25 00:00:00,30718,8848,3545,2164,1734
2014,7,27,2014-07-02 00:00:00,27625,8750,3471,2170,1706
2014,7,28,2014-07-09 00:00:00,24565,8723,3472,2147,1694
2014,7,29,2014-07-16 00:00:00,22553,8603,3509,2158,1712
2014,7,30,2014-07-23 00:00:00,21529,8608,3497,2130,1664
2014,7,31,2014-07-30 00:00:00,19036,8441,3404,2136,1648
2014,8,32,2014-08-06 00:00:00,17824,8111,3334,2066,1626
2014,8,33,2014-08-13 00:00:00,16333,7775,3171,1975,1441
2014,8,34,2014-08-20 00:00:00,14809,7501,3073,1908,1364
2014,8,35,2014-08-27 00:00:00,14345,7363,2999,1898,1201
2014,9,36,2014-09-03 00:00:00,13979,7211,2913,1811,1127
2014,9,37,2014-09-10 00:00:00,13703,6921,2815,1707,1077
2014,9,38,2014-09-17 00:00:00,1618,12755,6924,2784,2755
2014,9,39,2014-09-24 00:00:00,3488,12119,6712,2713,2707
2014,10,40,2014-10-01 00:00:00,5002,11867,6713,2683,2714
2014,10,41,2014-10-08 00:00:00,8291,11699,6691,2739,2769
2014,10,42,2014-10-15 00:00:00,12465,11428,6769,2728,2737
2014,10,43,2014-10-22 00:00:00,18380,11079,6702,2714,2739
2014,10,44,2014-10-29 00:00:00,22048,11000,6719,2712,2739
2014,11,45,2014-11-05 00:00:00,24058,10831,6641,2690,2732
2014,11,46,2014-11-12 00:00:00,26185,10709,6567,2634,2759
2014,11,47,2014-11-19 00:00:00,27981,10474,6509,2661,2746
2014,11,48,2014-11-26 00:00:00,30856,10464,6504,2587,2730
2014,12,49,2014-12-03 00:00:00,33353,10207,6354,2491,2705
2014,12,50,2014-12-10 00:00:00,35495,10007,6305,2373,2690
2014,12,51,2014-12-17 00:00:00,37177,9856,6181,2376,2689
2014,12,52,2014-12-24 00:00:00,38739,9828,6116,2371,2706
2015,1,1,2015-01-01 00:00:00,39600,9560,5920,2281,2691
2015,1,2,2015-01-08 00:00:00,40549,9287,5717,2209,2662
2015,1,3,2015-01-15 00:00:00,42366,9284,5700,2199,2684
2015,1,4,2015-01-22 00:00:00,43025,9321,5595,2137,2655
2015,1,5,2015-01-29 00:00:00,44344,9202,5517,2145,2634
2015,2,6,2015-02-05 00:00:00,45980,8883,5264,2067,2631
2015,2,7,2015-02-12 00:00:00,46773,8752,5148,2040,2615
2015,2,8,2015-02-19 00:00:00,47434,8611,4994,1978,2567
2015,2,9,2015-02-26 00:00:00,47369,8432,4881,1987,2615
2015,3,10,2015-03-05 00:00:00,47078,8209,4811,1968,2578
2015,3,11,2015-03-12 00:00:00,47838,8114,4753,1980,2565
2015,3,12,2015-03-19 00:00:00,48606,8003,4787,1961,2612
2015,3,13,2015-03-26 00:00:00,48668,7856,4791,1967,2604
2015,4,14,2015-04-02 00:00:00,47949,7783,4797,2004,2590
2015,4,15,2015-04-09 00:00:00,48046,7700,4819,1982,2596
2015,4,16,2015-04-16 00:00:00,47739,7702,4728,1924,2570
2015,4,17,2015-04-23 00:00:00,45737,7594,4701,1975,2590
2015,4,18,2015-04-30 00:00:00,44404,7582,4717,1958,2561
2015,5,19,2015-05-07 00:00:00,43208,7425,4675,1970,2575
2015,5,20,2015-05-14 00:00:00,41791,7422,4659,1923,2566
2015,5,21,2015-05-21 00:00:00,40081,7271,4558,1929,2528
2015,5,22,2015-05-28 00:00:00,38618,7170,4533,1900,2529
2015,6,23,2015-06-04 00:00:00,37512,7103,4456,1878,2551
2015,6,24,2015-06-11 00:00:00,35901,7051,4497,1893,2548
2015,6,25,2015-06-18 00:00:00,34243,7016,4536,1852,2558
2015,6,26,2015-06-25 00:00:00,32746,7145,4518,1855,2569
2015,7,27,2015-07-02 00:00:00,30730,7070,4502,1865,2569
2015,7,28,2015-07-09 00:00:00,27474,6932,4478,1867,2492
2015,7,29,2015-07-16 00:00:00,23456,6732,4476,1828,2504
2015,7,30,2015-07-23 00:00:00,20207,6594,4529,1824,2491
2015,7,31,2015-07-30 00:00:00,17809,6480,4445,1801,2473
2015,8,32,2015-08-06 00:00:00,16168,6253,4145,1727,2399
2015,8,33,2015-08-13 00:00:00,15263,5662,3804,1484,2203
2015,8,34,2015-08-20 00:00:00,13937,5477,3685,1364,2004
2015,8,35,2015-08-27 00:00:00,12415,5147,3379,1210,1755
2015,9,36,2015-09-03 00:00:00,12389,5003,3226,1071,1587
2015,9,37,2015-09-10 00:00:00,1127,11794,4974,3161,2540
2015,9,38,2015-09-17 00:00:00,2895,11441,4903,3123,2503
2015,9,39,2015-09-24 00:00:00,4782,11205,4849,3122,2467
2015,10,40,2015-10-01 00:00:00,6545,11089,4933,3150,2443
2015,10,41,2015-10-08 00:00:00,10178,10924,4987,3104,2421
2015,10,42,2015-10-15 00:00:00,15577,10664,4872,3032,2329
2015,10,43,2015-10-22 00:00:00,19259,10495,4724,3010,2296
2015,10,44,2015-10-29 00:00:00,22625,10287,4669,2976,2272
2015,11,45,2015-11-05 00:00:00,25458,10160,4613,2971,2252
2015,11,46,2015-11-12 00:00:00,27148,10055,4645,2971,2274
2015,11,47,2015-11-19 00:00:00,28430,9893,4584,2963,2239
2015,11,48,2015-11-26 00:00:00,31889,9654,4392,2988,2228
2015,12,49,2015-12-03 00:00:00,33995,9351,4328,2928,2207
2015,12,50,2015-12-10 00:00:00,36589,9284,4193,2975,2215
2015,12,51,2015-12-17 00:00:00,38055,8980,4054,3000,2217
2015,12,52,2015-12-24 00:00:00,39995,8927,3975,2939,2232
2016,1,1,2016-01-01 00:00:00,40411,8842,3837,2947,2213
2016,1,2,2016-01-08 00:00:00,42551,8791,3882,2964,2237
2016,1,3,2016-01-15 00:00:00,43390,8769,3749,2929,2203
2016,1,4,2016-01-22 00:00:00,44525,8624,3657,2910,2154
2016,1,5,2016-01-29 00:00:00,45577,8381,3537,2962,2182
2016,2,6,2016-02-05 00:00:00,47051,8087,3542,2925,2129
2016,2,7,2016-02-12 00:00:00,47406,8009,3515,2981,2162
2016,2,8,2016-02-19 00:00:00,47786,7906,3491,2973,2148
2016,2,9,2016-02-26 00:00:00,49546,7794,3453,2959,2134
2016,3,10,2016-03-04 00:00:00,48979,7832,3469,2950,2120
2016,3,11,2016-03-11 00:00:00,49707,7699,3422,2929,2152
2016,3,12,2016-03-18 00:00:00,50296,7627,3414,2930,2086
2016,3,13,2016-03-25 00:00:00,49539,7554,3421,2925,2088
2016,4,14,2016-04-01 00:00:00,48513,7508,3413,2929,2092
2016,4,15,2016-04-08 00:00:00,47775,7433,3420,2938,2103
2016,4,16,2016-04-15 00:00:00,47373,7356,3449,2937,2108
2016,4,17,2016-04-22 00:00:00,45745,7255,3401,2969,2103
2016,4,18,2016-04-29 00:00:00,43391,7237,3413,2985,2111
2016,5,19,2016-05-06 00:00:00,41652,7134,3479,2951,2124
2016,5,20,2016-05-13 00:00:00,39830,7005,3410,2911,2088
2016,5,21,2016-05-20 00:00:00,38729,6920,3353,2884,2026
2016,5,22,2016-05-27 00:00:00,37636,6848,3286,2871,2067
2016,6,23,2016-06-03 00:00:00,36843,6803,3385,2925,2066
2016,6,24,2016-06-10 00:00:00,35629,6815,3332,2918,2085
2016,6,25,2016-06-17 00:00:00,33503,6713,3337,2876,2041
2016,6,26,2016-06-24 00:00:00,31542,6648,3263,2843,2023
2016,7,27,2016-07-01 00:00:00,29519,6523,3232,2790,2039
2016,7,28,2016-07-08 00:00:00,26928,6442,3209,2759,2004
2016,7,29,2016-07-15 00:00:00,24538,6331,3190,2665,2032
2016,7,30,2016-07-22 00:00:00,22401,6227,3052,2557,2015
2016,7,31,2016-07-29 00:00:00,20503,5951,2844,2183,1966
2016,8,32,2016-08-05 00:00:00,18563,5691,2595,1976,1834
2016,8,33,2016-08-12 00:00:00,17246,5493,2449,1759,1685
2016,8,34,2016-08-19 00:00:00,15882,5258,2209,1479,1532
2016,8,35,2016-08-26 00:00:00,14168,4828,1926,1273,1351
2016,9,36,2016-09-02 00:00:00,12940,4754,1803,1211,1247
2016,9,37,2016-09-09 00:00:00,1159,12618,4680,1833,2389
2016,9,38,2016-09-16 00:00:00,2643,11879,4683,1831,2415
2016,9,39,2016-09-23 00:00:00,6282,11566,4643,1834,2371
2016,9,40,2016-09-30 00:00:00,7576,11337,4572,1760,2312
2016,10,41,2016-10-07 00:00:00,8454,10970,4499,1711,2272
2016,10,42,2016-10-14 00:00:00,10568,10852,4433,1712,2297
2016,10,43,2016-10-21 00:00:00,14555,10723,4454,1737,2289
2016,10,44,2016-10-28 00:00:00,15804,10562,4456,1763,2335
2016,11,45,2016-11-04 00:00:00,20120,10524,4434,1796,2311
2016,11,46,2016-11-11 00:00:00,23626,10305,4389,1781,2288
2016,11,47,2016-11-18 00:00:00,23864,10192,4361,1748,2291
2016,11,48,2016-11-25 00:00:00,27760,10192,4335,1757,2357
2016,12,49,2016-12-02 00:00:00,30438,9988,4210,1684,2256
2016,12,50,2016-12-09 00:00:00,34027,9768,4097,1649,2151
2016,12,51,2016-12-16 00:00:00,37165,9642,3991,1582,2129
2016,12,52,2016-12-23 00:00:00,38311,9537,3829,1529,2137
2017,1,1,2017-01-01 00:00:00,41776,9386,3685,1516,2103
2017,1,2,2017-01-08 00:00:00,42133,9295,3551,1470,2105
2017,1,3,2017-01-15 00:00:00,43529,9219,3396,1395,2038
2017,1,4,2017-01-22 00:00:00,46269,9036,3288,1418,1990
2017,1,5,2017-01-29 00:00:00,47610,8918,3232,1332,1991
2017,2,6,2017-02-05 00:00:00,47567,8901,3139,1337,1984
2017,2,7,2017-02-12 00:00:00,48947,8892,3143,1316,1971
2017,2,8,2017-02-19 00:00:00,49764,8705,3028,1309,1982
2017,2,9,2017-02-26 00:00:00,50347,8625,2992,1290,1994
2017,3,10,2017-03-05 00:00:00,50406,8584,2968,1313,1948
2017,3,11,2017-03-12 00:00:00,50537,8447,2869,1283,1937
2017,3,12,2017-03-19 00:00:00,50430,8233,2824,1294,1974
2017,3,13,2017-03-26 00:00:00,51221,8129,2767,1262,1914
2017,4,14,2017-04-02 00:00:00,51047,8043,2729,1300,1913
2017,4,15,2017-04-09 00:00:00,50110,7947,2670,1261,1918
2017,4,16,2017-04-16 00:00:00,49479,7933,2584,1235,1911
2017,4,17,2017-04-23 00:00:00,49031,7735,2492,1250,1913
2017,4,18,2017-04-30 00:00:00,48021,7758,2484,1232,1922
2017,5,19,2017-05-07 00:00:00,47235,7674,2451,1189,1962
2017,5,20,2017-05-14 00:00:00,45655,7558,2426,1221,1984
2017,5,21,2017-05-21 00:00:00,44571,7541,2363,1248,1939
2017,5,22,2017-05-28 00:00:00,43215,7465,2295,1229,1918
2017,6,23,2017-06-04 00:00:00,41239,7366,2250,1223,1863
2017,6,24,2017-06-11 00:00:00,39052,7307,2145,1152,1837
2017,6,25,2017-06-18 00:00:00,37150,7249,2059,1143,1753
2017,6,26,2017-06-25 00:00:00,34613,7214,2037,1077,1756
2017,7,27,2017-07-02 00:00:00,31900,7137,1906,1050,1686
2017,7,28,2017-07-09 00:00:00,29225,6981,1832,997,1624
2017,7,29,2017-07-16 00:00:00,25723,6957,1683,973,1544
2017,7,30,2017-07-23 00:00:00,24110,6835,1616,865,1524
2017,7,31,2017-07-30 00:00:00,21644,6597,1575,813,1442
2017,8,32,2017-08-06 00:00:00,18904,6511,1495,769,1346
2017,8,33,2017-08-13 00:00:00,17678,6395,1439,672,1230
2017,8,34,2017-08-20 00:00:00,16634,6418,1437,699,1173
2017,8,35,2017-08-27 00:00:00,15931,6320,1352,622,1088
2017,9,36,2017-09-03 00:00:00,15517,6213,1376,570,1066
2017,9,37,2017-09-10 00:00:00,1049,14452,6093,1225,1650
2017,9,38,2017-09-17 00:00:00,2872,13673,5975,1207,1559
2017,9,39,2017-09-24 00:00:00,4047,13435,5982,1213,1566
2017,10,40,2017-10-01 00:00:00,5733,13125,6011,1157,1515
2017,10,41,2017-10-08 00:00:00,8832,13030,5915,1179,1479
2017,10,42,2017-10-15 00:00:00,12734,13055,5971,1164,1484
2017,10,43,2017-10-22 00:00:00,16898,12823,5846,1172,1457
2017,10,44,2017-10-29 00:00:00,19826,12600,5725,1138,1403
2017,11,45,2017-11-05 00:00:00,23243,12475,5764,1133,1370
2017,11,46,2017-11-12 00:00:00,25002,12431,5736,1105,1327
2017,11,47,2017-11-19 00:00:00,26685,12416,5763,1098,1362
2017,11,48,2017-11-26 00:00:00,29325,12267,5764,1126,1295
2017,12,49,2017-12-03 00:00:00,32012,12259,5730,1073,1261
2017,12,50,2017-12-10 00:00:00,35055,11977,5690,1041,1165
2017,12,51,2017-12-17 00:00:00,36450,11612,5643,1025,1098
2017,12,52,2017-12-24 00:00:00,36930,11565,5503,965,1080
2018,1,1,2018-01-01 00:00:00,38715,11527,5435,940,1074
2018,1,2,2018-01-08 00:00:00,40113,11310,5341,911,1036
2018,1,3,2018-01-15 00:00:00,41563,11076,5297,831,1018
2018,1,4,2018-01-22 00:00:00,41864,10993,5258,809,971
2018,1,5,2018-01-29 00:00:00,44144,10807,5177,793,970
2018,2,6,2018-02-05 00:00:00,44655,10593,5080,801,957
2018,2,7,2018-02-12 00:00:00,45546,10431,5074,755,908
2018,2,8,2018-02-19 00:00:00,46613,10499,5107,757,935
2018,2,9,2018-02-26 00:00:00,46924,10585,5101,752,984
2018,3,10,2018-03-05 00:00:00,46944,10503,5147,778,956
2018,3,11,2018-03-12 00:00:00,47993,10531,5113,779,977
2018,3,12,2018-03-19 00:00:00,47534,10362,5079,759,943
2018,3,13,2018-03-26 00:00:00,47829,10368,5043,726,960
2018,4,14,2018-04-02 00:00:00,47085,10276,5019,727,947
2018,4,15,2018-04-09 00:00:00,46582,10202,5012,702,937
2018,4,16,2018-04-16 00:00:00,45697,10101,4980,694,936
2018,4,17,2018-04-23 00:00:00,45155,10129,4956,710,909
2018,4,18,2018-04-30 00:00:00,43817,10012,4943,719,933
2018,5,19,2018-05-07 00:00:00,41821,9926,4930,706,903
2018,5,20,2018-05-14 00:00:00,40942,9811,4782,668,867
2018,5,21,2018-05-21 00:00:00,39308,9784,4801,659,853
2018,5,22,2018-05-28 00:00:00,38140,9733,4734,648,844
2018,6,23,2018-06-04 00:00:00,36572,9724,4725,629,827
2018,6,24,2018-06-11 00:00:00,35431,9688,4773,615,842
2018,6,25,2018-06-18 00:00:00,34151,9652,4687,613,816
2018,6,26,2018-06-25 00:00:00,32097,9671,4570,596,801
2018,7,27,2018-07-02 00:00:00,29994,9638,4577,599,796
2018,7,28,2018-07-09 00:00:00,27193,9589,4534,584,804
2018,7,29,2018-07-16 00:00:00,24259,9440,4557,593,781
2018,7,30,2018-07-23 00:00:00,20862,9214,4433,568,747
2018,7,31,2018-07-30 00:00:00,18270,8508,4351,499,719
2018,8,32,2018-08-06 00:00:00,16313,8192,4298,491,705
2018,8,33,2018-08-13 00:00:00,14520,7688,4252,459,714
2018,8,34,2018-08-20 00:00:00,13390,7556,4165,447,696
2018,8,35,2018-08-27 00:00:00,12306,7418,4217,450,685
2018,9,36,2018-09-03 00:00:00,11832,7309,4198,437,675
2018,9,37,2018-09-10 00:00:00,11539,7130,4099,417,667
2018,9,38,2018-09-17 00:00:00,1176,10075,6978,4032,1068
2018,9,39,2018-09-24 00:00:00,2981,9393,6812,3992,1005
2018,10,40,2018-10-01 00:00:00,3987,8756,6687,3879,957
2018,10,41,2018-10-08 00:00:00,5618,8559,6521,3838,920
2018,10,42,2018-10-15 00:00:00,9845,8273,6432,3779,842
2018,10,43,2018-10-22 00:00:00,15246,8247,6440,3757,846
2018,10,44,2018-10-29 00:00:00,21158,8153,6394,3737,807
2018,11,45,2018-11-05 00:00:00,25570,7995,6247,3723,802
2018,11,46,2018-11-12 00:00:00,28389,7807,6253,3704,785
2018,11,47,2018-11-19 00:00:00,31842,7905,6246,3654,800
2018,11,48,2018-11-26 00:00:00,33236,7834,6241,3687,786
2018,12,49,2018-12-03 00:00:00,33869,7802,6207,3663,796
2018,12,50,2018-12-10 00:00:00,36519,7726,6135,3678,769
2018,12,51,2018-12-17 00:00:00,37636,7545,6018,3652,761
2018,12,52,2018-12-24 00:00:00,38652,7418,5883,3584,740
2019,1,1,2019-01-01 00:00:00,42022,7222,5866,3593,736
2019,1,2,2019-01-08 00:00:00,43706,7031,5643,3574,698
2019,1,3,2019-01-15 00:00:00,45150,6980,5583,3543,696
2019,1,4,2019-01-22 00:00:00,46386,6912,5522,3539,680
2019,1,5,2019-01-29 00:00:00,46785,6691,5363,3507,663
2019,2,6,2019-02-05 00:00:00,47586,6584,5208,3495,657
2019,2,7,2019-02-12 00:00:00,49420,6570,5077,3502,634
2019,2,8,2019-02-19 00:00:00,51026,6485,5073,3426,614
2019,2,9,2019-02-26 00:00:00,51334,6327,4903,3391,603
2019,3,10,2019-03-05 00:00:00,52163,6322,4830,3412,615
2019,3,11,2019-03-12 00:00:00,52039,6215,4858,3393,609
2019,3,12,2019-03-19 00:00:00,51703,6095,4754,3294,596
2019,3,13,2019-03-26 00:00:00,50576,5980,4637,3254,578
2019,4,14,2019-04-02 00:00:00,49255,5945,4542,3217,569
2019,4,15,2019-04-09 00:00:00,48346,5888,4553,3212,558
2019,4,16,2019-04-16 00:00:00,46984,5800,4544,3176,558
2019,4,17,2019-04-23 00:00:00,47171,5807,4440,3111,522
2019,4,18,2019-04-30 00:00:00,46351,5747,4260,3125,462
2019,5,19,2019-05-07 00:00:00,44871,5743,4246,3088,475
2019,5,20,2019-05-14 00:00:00,43686,5600,4200,3094,464
2019,5,21,2019-05-21 00:00:00,42657,5532,4195,3065,454
2019,5,22,2019-05-28 00:00:00,40635,5482,4030,3032,459
2019,6,23,2019-06-04 00:00:00,39230,5393,3979,2999,432
2019,6,24,2019-06-11 00:00:00,38944,5370,3915,3005,451
2019,6,25,2019-06-18 00:00:00,36584,5300,3962,2968,425
2019,6,26,2019-06-25 00:00:00,33874,5248,3774,2925,428
2019,7,27,2019-07-02 00:00:00,30454,5133,3700,2877,413
2019,7,28,2019-07-09 00:00:00,26834,5050,3660,2892,420
2019,7,29,2019-07-16 00:00:00,24169,5014,3582,2831,405
2019,7,30,2019-07-23 00:00:00,21853,4848,3393,2754,385
2019,7,31,2019-07-30 00:00:00,19001,4725,3277,2704,399
2019,8,32,2019-08-06 00:00:00,16322,4299,3022,2676,385
2019,8,33,2019-08-13 00:00:00,15304,3990,2845,2610,369
2019,8,34,2019-08-20 00:00:00,14448,3893,2814,2591,390
2019,8,35,2019-08-27 00:00:00,14120,3726,2709,2518,367
2019,9,36,2019-09-03 00:00:00,13718,3622,2572,2457,370
2019,9,37,2019-09-10 00:00:00,13286,3429,2511,2448,352
2019,9,38,2019-09-17 00:00:00,1210,12600,3386,2524,2785
2019,9,39,2019-09-24 00:00:00,2265,12224,3407,2517,2845
2019,10,40,2019-10-01 00:00:00,3668,12036,3501,2554,2780
2019,10,41,2019-10-08 00:00:00,4515,11911,3453,2502,2802
2019,10,42,2019-10-15 00:00:00,6745,11769,3438,2522,2808
2019,10,43,2019-10-22 00:00:00,11259,11655,3433,2503,2749
2019,10,44,2019-10-29 00:00:00,18918,11460,3482,2495,2740
2019,11,45,2019-11-05 00:00:00,22813,11363,3360,2484,2753
2019,11,46,2019-11-12 00:00:00,25062,11184,3427,2485,2722
2019,11,47,2019-11-19 00:00:00,27853,11226,3499,2512,2731
2019,11,48,2019-11-26 00:00:00,30101,11170,3436,2512,2712
2019,12,49,2019-12-03 00:00:00,32933,10892,3384,2410,2644
2019,12,50,2019-12-10 00:00:00,36116,10764,3388,2373,2653
2019,12,51,2019-12-17 00:00:00,37849,10680,3428,2437,2667
2019,12,52,2019-12-24 00:00:00,39210,10622,3433,2401,2652
2020,1,1,2020-01-01 00:00:00,41275,10368,3356,2321,2623
2020,1,2,2020-01-08 00:00:00,42427,10150,3162,2288,2570
2020,1,3,2020-01-15 00:00:00,44813,9891,3081,2289,2567
2020,1,4,2020-01-22 00:00:00,46359,9787,3124,2241,2529
2020,1,5,2020-01-29 00:00:00,47281,9734,3075,2242,2530
2020,2,6,2020-02-05 00:00:00,48858,9410,3038,2204,2526
2020,2,7,2020-02-12 00:00:00,49644,9133,2920,2181,2486
2020,2,8,2020-02-19 00:00:00,51038,8773,2910,2199,2446
2020,2,9,2020-02-26 00:00:00,52007,8748,2876,2163,2469
2020,3,10,2020-03-04 00:00:00,52126,8521,2911,2217,2426
2020,3,11,2020-03-11 00:00:00,52758,8259,2803,2160,2361
2020,3,12,2020-03-18 00:00:00,52050,8069,2798,2139,2302
2020,3,13,2020-03-25 00:00:00,50966,7878,2784,2091,2277
2020,4,14,2020-04-01 00:00:00,50090,7515,2739,2051,2254
2020,4,15,2020-04-08 00:00:00,49070,7495,2698,2059,2249
2020,4,16,2020-04-15 00:00:00,48428,7324,2697,2055,2210
2020,4,17,2020-04-22 00:00:00,47467,7297,2691,2078,2250
2020,4,18,2020-04-29 00:00:00,47091,7239,2675,2040,2214
2020,5,19,2020-05-06 00:00:00,46050,6967,2651,2025,2146
2020,5,20,2020-05-13 00:00:00,44174,6880,2552,1924,2147
2020,5,21,2020-05-20 00:00:00,42729,6878,2507,1893,2109
2020,5,22,2020-05-27 00:00:00,41545,6746,2475,1886,2103
2020,6,23,2020-06-03 00:00:00,40300,6578,2447,1819,2071
2020,6,24,2020-06-10 00:00:00,38972,6479,2408,1797,2027
2020,6,25,2020-06-17 00:00:00,36758,6447,2445,1755,2021
2020,6,26,2020-06-24 00:00:00,34282,6369,2344,1736,2031
2020,7,27,2020-07-01 00:00:00,30602,6362,2303,1630,1986
2020,7,28,2020-07-08 00:00:00,26393,6210,2261,1561,1918
2020,7,29,2020-07-15 00:00:00,21947,6235,2219,1510,1858
2020,7,30,2020-07-22 00:00:00,19632,6078,2206,1475,1817
2020,7,31,2020-07-29 00:00:00,19024,6031,2193,1417,1749
2020,8,32,2020-08-05 00:00:00,17874,5963,2115,1413,1707
2020,8,33,2020-08-12 00:00:00,15685,5596,1970,1307,1646
2020,8,34,2020-08-19 00:00:00,13357,5399,1867,1267,1563
2020,8,35,2020-08-26 00:00:00,12279,5165,1783,1189,1529
2020,9,36,2020-09-02 00:00:00,10539,4858,1718,1129,1438
2020,9,37,2020-09-09 00:00:00,1134,9367,4619,1709,2480
2020,9,38,2020-09-16 00:00:00,1922,9013,4605,1646,2479
2020,9,39,2020-09-23 00:00:00,3923,8536,4643,1628,2483
2020,9,40,2020-09-30 00:00:00,5204,8259,4612,1665,2421
2020,10,41,2020-10-07 00:00:00,7075,8089,4612,1634,2371
2020,10,42,2020-10-14 00:00:00,9582,7973,4590,1674,2379
2020,10,43,2020-10-21 00:00:00,11399,7933,4564,1654,2309
2020,10,44,2020-10-28 00:00:00,16850,7863,4612,1636,2297
2020,11,45,2020-11-04 00:00:00,23860,7858,4563,1616,2208
2020,11,46,2020-11-11 00:00:00,27458,7922,4580,1592,2085
2020,11,47,2020-11-18 00:00:00,29642,7764,4549,1594,2052
2020,11,48,2020-11-25 00:00:00,32147,7639,4586,1609,2009
2020,12,49,2020-12-02 00:00:00,35174,7579,4591,1652,2060
2020,12,50,2020-12-09 00:00:00,37939,7515,4614,1590,1904
2020,12,51,2020-12-16 00:00:00,41215,7495,4656,1593,1851
2020,12,52,2020-12-23 00:00:00,42225,7315,4570,1623,1842
2021,1,1,2021-01-01 00:00:00,43036,7269,4549,1612,1850
2021,1,2,2021-01-08 00:00:00,44533,7203,4574,1630,1815
2021,1,3,2021-01-15 00:00:00,47034,7181,4560,1608,1817
